Date,Close,High,Low,Open,Volume
2018-07-02,44.3355712890625,44.3639970225155,43.44497661534085,43.53972303650682,70925200
2018-07-03,43.56340026855469,44.51794817879896,43.47339208576447,44.48004961612877,55819200
2018-07-05,43.91396331787109,44.15319488884467,43.64868054488552,43.880802971247896,66416800
2018-07-06,44.52268600463867,44.63163985358403,43.86658114932465,43.91869076897881,69940800
2018-07-09,45.140899658203125,45.1645835528677,44.83771833852781,44.88508974206338,79026400
2018-07-10,45.086421966552734,45.3067006156812,45.04615247930805,45.17169193716519,63756400
2018-07-11,44.50137710571289,44.951410864966526,44.437423722507305,44.64822954235654,75326000
2018-07-12,45.24748992919922,45.33749813324035,44.840089319822205,44.89219895224532,72164400
2018-07-13,45.318546295166016,45.439343919412806,45.21669434145454,45.25933113567527,50055600
2018-07-16,45.21906661987305,45.631201829222206,45.10300360266885,45.36355175794088,60172400
2018-07-17,45.34696578979492,45.44644681827511,44.81402938523273,44.944303451411415,62138000
2018-07-18,45.098262786865234,45.42986983945193,44.98693800093619,45.425131614844666,65573600
2018-07-19,45.448822021484375,45.60751822098527,44.93009662721061,44.93009662721061,81147200
2018-07-20,45.3446044921875,45.57909422816942,45.04379044755879,45.425136247692265,82704800
2018-07-23,45.38486099243164,45.467763650455545,44.89929602587602,45.16457874882284,63957600
2018-07-24,45.71410369873047,45.87043258915124,45.489086812692015,45.58382962337982,74791600
2018-07-25,46.14518356323242,46.15228909205536,45.57908326282836,45.72830659652187,66839600
2018-07-26,46.00070571899414,46.41521183209491,45.858587891677,46.09544852773458,76304000
2018-07-27,45.235633850097656,46.232818510666206,45.02719899139655,46.18544711615258,96096000
2018-07-30,44.98220443725586,45.52461370570095,44.78324236959791,45.45355479176411,84118000
2018-07-31,45.07221221923828,45.51040587443045,44.84719532098018,45.07458313886849,157492000
2018-08-01,47.7274169921875,47.788999454934086,46.73497037323326,47.16605845507853,271742800
2018-08-02,49.122520446777344,49.35701374550678,47.45502338731935,47.50950031418159,249616000
2018-08-03,49.26464080810547,49.44228627005192,48.67011834903271,49.037253026563285,133789600
2018-08-06,49.52044296264648,49.56307613202739,49.04672180487323,49.2670004084191,101701600
2018-08-07,49.05619430541992,49.62229094055541,48.97329165768903,49.57965777146335,102349600
2018-08-08,49.0893669128418,49.22200829100394,48.442738387198105,48.80513487189342,90102000
2018-08-09,49.4754524230957,49.688625556788274,49.07752466220787,49.62941039585072,93970400
2018-08-10,49.32807159423828,49.701248648871726,49.12365694610047,49.28766451141677,98444800
2018-08-13,49.64658737182617,50.14098577778715,49.36848894851348,49.75117213824433,103563600
2018-08-14,49.85576248168945,50.04829190191352,49.50160105158886,49.95321680919719,82992000
2018-08-15,49.97221755981445,50.09106320349344,49.51822633050927,49.7297714311826,115230400
2018-08-16,50.70429992675781,50.82076631974444,50.264569657123886,50.3311229179393,114001600
2018-08-17,51.71686935424805,51.804813967614464,50.66627432747324,50.73282759600151,141708000
2018-08-20,51.21297836303711,52.09718682234208,51.12978494222709,51.840483363536094,121150800
2018-08-21,51.11313247680664,51.624170917147424,50.87306558394703,51.53147146080746,104639200
2018-08-22,51.11552429199219,51.42689937257117,50.8279161697023,50.88971824039449,76072400
2018-08-23,51.2201042175293,51.59090209907095,51.008559086296856,51.02044075087617,75532800
2018-08-24,51.379356384277344,51.5552456391289,51.1297797739569,51.48394114493594,73905600
2018-08-27,51.80245208740234,51.99260588796312,51.41976887851852,51.61467389460381,82100400
2018-08-28,52.22078323364258,52.42044307564237,52.03538429080252,52.05677563954212,91107200
2018-08-29,53.00041961669922,53.12164453420154,52.15186332859498,52.327752617704384,109019200
2018-08-30,53.48768615722656,54.25542823028783,52.862556723253554,53.064595828898135,195175200
2018-08-31,54.10566711425781,54.40040197963975,53.7182291680632,53.8394504149334,173360400
2018-09-04,54.2791862487793,54.4740912318018,53.86798130897502,54.29107153933857,109560400
2018-09-05,53.925025939941406,54.59056232839138,53.50431493571026,54.42893397969091,133332000
2018-09-06,53.028934478759766,54.039122579920814,52.60108938112698,53.7729058375706,137160000
2018-09-07,52.60109329223633,53.5684951421236,52.460856274687785,52.73182425218919,150479200
2018-09-10,51.895137786865234,52.731812111042935,51.453031859377816,52.51788778213418,158066000
2018-09-11,53.20720672607422,53.31416710131831,51.47443486496854,51.81908657492482,142996000
2018-09-12,52.546417236328125,53.48054230094829,52.25405432706168,53.46628140330239,197114800
2018-09-13,53.815696716308594,54.276818492409205,52.90296284868293,53.12876889444546,166825600
2018-09-14,53.2048225402832,53.9178964780611,52.89107189363936,53.65881381778672,127997200
2018-09-17,51.78818893432617,52.99328210990798,51.64319707572982,52.80312831761871,148780400
2018-09-18,51.87376022338867,52.73182612035608,51.60754345181269,51.76679621707651,126286800
2018-09-19,51.90464401245117,52.20175811450876,51.17493366377591,51.93554503966712,108495200
2018-09-20,52.299224853515625,52.83403036446072,52.09005531529931,52.349141630365246,106435200
2018-09-21,51.73588562011719,52.61534264340292,51.64793737897181,52.477481263792335,384986800
2018-09-24,52.4798698425293,52.59158506350113,51.491076615520335,51.53623855083432,110773600
2018-09-25,52.81263732910156,52.96238402798966,52.220784610198855,52.23266990210586,98217600
2018-09-26,52.39191818237305,53.18343068091706,52.23504104711966,52.529779577576186,95938800
2018-09-27,53.468658447265625,53.82281979814073,53.13351283605645,53.20006973832795,120724800
2018-09-28,53.656436920166016,53.68020387472484,53.24760758218648,53.43062727712734,91717600
2018-10-01,54.01772689819336,54.53114100863598,53.8014305581457,54.181734485713775,94403200
2018-10-02,54.49786758422852,54.6690056311374,53.86798701357902,54.01535447685207,99152800
2018-10-03,55.16102600097656,55.49379239597776,54.61671085079683,54.68088852229052,114619200
2018-10-04,54.19124603271485,55.22758034599873,53.89175264455115,54.85440322801119,128168000
2018-10-05,53.31178665161133,54.29107739458389,52.429953850982976,54.18411702177779,134322000
2018-10-08,53.18818283081055,53.4330045778846,52.33962315506116,52.817384985800565,118655600
2018-10-09,53.925025939941406,54.020104639366565,52.82689325647196,53.15728402985112,107564000
2018-10-10,51.42688751220703,53.80142479864619,51.35320379280471,53.589879696186095,167962400
2018-10-11,50.972900390625,52.173242224118844,50.46662036971824,50.98954052312581,212497600
2018-10-12,52.79360961914063,52.97663291774792,51.54097557525715,52.39191078116927,161351600
2018-10-15,51.66458511352539,52.72706559694503,51.643193765320575,52.56781284883967,123164000
2018-10-16,52.80313491821289,53.00279841986038,51.521978614813165,52.03776843806424,116736000
2018-10-17,52.5749397277832,52.9195913906878,52.135209367844666,52.83877721837003,91541600
2018-10-18,51.34608459472656,52.23029667505684,50.62825572803219,51.783435792535805,130325200
2018-10-19,52.12808609008789,52.591583467886274,51.68122521975821,51.83097192138612,132314800
2018-10-22,52.446590423583984,53.09073552260463,52.04014028103658,52.24217573506013,115168400
2018-10-23,52.94100189208984,53.06460242951331,51.03234033449582,51.30093276383448,155071200
2018-10-24,51.12501907348633,53.29751733506686,50.99428813764391,52.91008299578279,163702000
2018-10-25,52.24455261230469,52.62010533134007,51.51959336438453,51.747778626324624,119423200
2018-10-26,51.41263198852539,52.3372510557185,50.54981135734892,51.31755328671329,189033600
2018-10-29,50.44761276245117,52.21841257115392,48.98580880315587,52.099566897725786,183742000
2018-10-30,50.69956207275391,51.14641931267707,49.74166629056536,50.18852353048851,146640000
2018-10-31,52.0211296081543,52.39905798857662,51.48869967231451,51.55050174523438,153435600
2018-11-01,52.819766998291016,52.85304363900973,51.533856048228905,52.06628592661014,233292800
2018-11-02,49.316200256347656,50.782755449844885,48.82893226372936,49.80822309149045,365314800
2018-11-05,47.91619110107422,48.581727505404224,47.10328724272088,48.56033615760373,264654800
2018-11-06,48.43436050415039,48.66016652910135,47.93996213136589,47.99463011854984,127531600
2018-11-07,49.90327835083008,49.92942453400192,48.51991713024211,48.95726816977035,133697600
2018-11-08,49.72917175292969,50.11795793851599,49.314144510660114,50.08456519301405,101450400
2018-11-09,48.770320892333984,49.13764111675981,48.240804722388845,49.02792364848593,137463200
2018-11-12,46.31355667114258,47.6683559287569,46.2229176546034,47.46561190950973,204542000
2018-11-13,45.850830078125,47.03150673632343,45.66478423571976,45.70771985141002,187531600
2018-11-14,44.555660247802734,46.38749717915927,44.34814479763792,46.24915475889488,243204000
2018-11-15,45.65523147583008,45.78880243698334,44.57950118029473,44.93489820442701,185915200
2018-11-16,46.16090393066406,46.50437427002721,45.19012671826342,45.438186608060974,147713200
2018-11-19,44.331451416015625,45.48589057345821,44.12393959990074,45.318926834082056,167701200
2018-11-20,42.21338272094727,43.28434172692376,41.86275708173473,42.54492627182092,271300800
2018-11-21,42.16567993164063,42.99811830476306,42.110821201580535,42.86931511649088,124496800
2018-11-23,41.0947265625,42.12275375568158,41.04941069028293,41.726808551401255,94496000
2018-11-26,41.65047836303711,41.7291906211315,40.61052809295259,41.55984298303412,179994000
2018-11-27,41.559844970703125,41.68626064108776,40.75841533304648,40.90868088792556,165549600
2018-11-28,43.15792465209961,43.24140469134922,41.72441329406135,42.153751168677935,184250000
2018-11-29,42.82638931274414,43.60158153162868,42.38512459387207,43.56818878162744,167080000
2018-11-30,42.59501647949219,43.01242760097728,42.225308758269584,43.0028847372031,158126000
2018-12-03,44.08338928222656,44.11201059622567,43.22232957056866,43.997521700692886,163210000
2018-12-04,42.14421463012695,43.5037816201011,42.04403639292215,43.16031129852104,165377200
2018-12-06,41.6743278503418,41.688638506875606,40.64868833749596,40.96830513187184,172393600
2018-12-07,40.18835067749024,41.6194747572786,40.14303116597106,41.38095407731387,169126400
2018-12-10,40.453102111816406,40.56997489643687,38.95757667580565,39.355905708964166,248104000
2018-12-11,40.22174453735352,40.9754671407993,39.8329546536274,40.94446192643303,189126800
2018-12-12,40.33383941650391,41.00646569100108,40.31475732963035,40.64391331947538,142510800
2018-12-13,40.77510452270508,41.16151045185119,40.44117706742947,40.66538706148722,127594400
2018-12-14,39.47039794921875,40.32907378432896,39.42269454494295,40.30999169471135,162814800
2018-12-17,39.10307693481445,40.15495390147432,38.81446533960052,39.46324181521365,177151600
2018-12-18,39.611141204833984,39.95937944855277,39.21042446739454,39.44656131121801,135366000
2018-12-19,38.375587463378906,39.94028235444971,37.94624956289331,39.59442813777997,196189200
2018-12-20,37.40719985961914,38.66658879853193,37.04226349888514,38.25871682148618,259092000
2018-12-21,35.95221710205078,37.72442745105451,35.689846566783444,37.4143498734328,382978400
2018-12-24,35.021995544433594,36.14781356295673,34.96474926501243,35.33684098240722,148676800
2018-12-26,37.48830032348633,37.50261098405414,34.99575958072882,35.372622747009245,234330000
2018-12-27,37.244998931884766,37.39288421330407,35.79479654801516,37.1710581109433,212468400
2018-12-28,37.26408767700195,37.81030211425941,36.86337465082859,37.56700998291871,169165600
2018-12-31,37.62424850463867,38.01065079158423,37.32371015742656,37.812678216058615,140014000
2019-01-02,37.66718673706055,37.88901287019494,36.78704481309749,36.9444693411881,148158800
2019-01-03,33.915260314941406,34.7572381295252,33.86994079774523,34.3422107841645,365248800
2019-01-04,35.363067626953125,35.43224064844541,34.29926764526428,34.47338668773571,234428400
2019-01-07,35.28437042236328,35.4990412666172,34.80017362366106,35.46803240655509,219111200
2019-01-08,35.956993103027344,36.21221198181423,35.42509299692517,35.67315290682018,164101200
2019-01-09,36.567604064941406,36.85859957931004,35.68984972880673,36.08579128285842,180396400
2019-01-10,36.68447494506836,36.72502301688656,35.983223685249385,36.37439738697707,143122800
2019-01-11,36.324310302734375,36.66062531231102,36.13826447606144,36.46504026047846,108092800
2019-01-14,35.778106689453125,36.08102901182758,35.59206082583094,35.98085074984158,129756800
2019-01-15,36.51035690307617,36.58668161697159,35.790023535594074,35.842498368694265,114843600
2019-01-16,36.956390380859375,37.180600375929615,36.49365973393336,36.512741822826186,122278800
2019-01-17,37.17584228515625,37.605180340480906,36.5556869119609,36.77989698749364,119284800
2019-01-18,37.404823303222656,37.657654699277074,37.20446312034432,37.56701565558301,135004000
2019-01-22,36.565223693847656,37.38334794017175,36.40302772681457,37.30702320944919,121576000
2019-01-23,36.71310424804688,37.00409978164385,36.1835880239302,36.76796298779607,92522400
2019-01-24,36.422096252441406,36.84666264513592,36.19311850602909,36.75841118449114,101766000
2019-01-25,37.629024505615234,37.717279639931625,36.8085163508175,37.08519759812116,134142000
2019-01-28,37.28078079223633,37.287936121047366,36.65108638010935,37.15913292337564,104768400
2019-01-29,36.89438247680664,37.71728185580172,36.75842756171438,37.26886174661452,166348800
2019-01-30,39.4155387878418,39.63020592451775,38.218164063991175,38.93849747119621,244439200
2019-01-31,39.69937515258789,40.30998739710586,39.250955193222985,39.62066290613324,162958400
2019-02-01,39.71846389770508,40.30522272121144,39.57773393313214,39.82341357723608,130672400
2019-02-04,40.8466682434082,40.94446259999077,39.8997408110696,39.93074966548283,125982000
2019-02-05,41.5455322265625,41.760203032262986,41.10904256466571,41.23068680688681,144406400
2019-02-06,41.559844970703125,41.877077914727295,41.22830136807492,41.65763568434292,112958400
2019-02-07,40.772727966308594,41.48829004745957,40.62961409426362,41.12096614099471,126966800
2019-02-08,40.82062911987305,40.88051502481208,40.343936000706,40.48047761843685,95280000
2019-02-11,40.58587646484375,41.01226749936198,40.54276036486366,40.97393964039359,83973600
2019-02-12,40.93560409545898,40.96195403665914,40.65054663751516,40.746366266945294,89134000
2019-02-13,40.765533447265625,41.31648453065105,40.70325341893869,41.055382849595446,89960800
2019-02-14,40.914058685302734,41.02424672424616,40.5739071198508,40.652956967864775,87342800
2019-02-15,40.823028564453125,41.129644145318814,40.66253475690202,41.02185023339894,98507200
2019-02-19,40.945194244384766,41.06736384489284,40.60025445951318,40.65295435480176,75891200
2019-02-20,41.20869827270508,41.517711661498375,40.95957445803327,41.00748246218403,104457600
2019-02-21,40.97633361816406,41.29013519518988,40.79428177141705,41.15359722391607,68998800
2019-02-22,41.43385696411133,41.44104297973088,41.052983515694336,41.10089150487306,75652800
2019-02-25,41.73568344116211,42.12853482753936,41.66861152069372,41.718917288617774,87493600
2019-02-26,41.75963973999024,41.99199734395085,41.48176826337716,41.6111238651416,68280800
2019-02-27,41.88899230957031,41.9201341503,41.3763691010239,41.49135267211243,111341600
2019-02-28,41.47698211669922,41.89858128590096,41.42188809986802,41.75725140765541,112861600
2019-03-01,41.91295623779297,41.95607234392837,41.414704965510246,41.74767052064794,103544800
2019-03-04,42.12375259399414,42.57888406995493,41.67340935935998,42.08542473250484,109744800
2019-03-05,42.04710006713867,42.15968588435519,41.8099505181865,42.14531384899076,78949600
2019-03-06,41.80516052246094,42.03751816482708,41.66622476119022,41.84109060936449,83241600
2019-03-07,41.3212776184082,41.78599286166465,41.2062976954326,41.64945123332512,99185600
2019-03-08,41.41949844360352,41.45782630950687,40.60265362037729,40.79908119177214,95997600
2019-03-11,42.85435485839844,42.90705475053342,42.003977877888914,42.03751384059792,128044000
2019-03-12,43.33583831787109,43.75743378437187,42.96693908643046,43.11785274066941,129870400
2019-03-13,43.5274772644043,43.908350782047165,43.33823573830651,43.65682922421182,124130000
2019-03-14,44.01136016845703,44.09999381729965,43.73109449596309,44.05208215624026,94318000
2019-03-15,44.583866119384766,44.873715564634566,44.01375467759058,44.27964829408886,156171600
2019-03-18,45.03898620605469,45.127616163509465,44.50480137587546,44.5071991510359,104879200
2019-03-19,44.68207550048828,45.27135447137798,44.53595373184279,45.11804668584386,126585600
2019-03-20,45.07251739501953,45.39111077033255,44.25088107865552,44.61019642079346,124140800
2019-03-21,46.73257064819336,47.02960609542907,45.46778044568341,45.51808622135935,204136800
2019-03-22,45.76481246948242,47.35538206911971,45.70013466420761,46.79245306146932,169630800
2019-03-25,45.21147155761719,45.98759067420643,44.69884827308564,45.87500486195989,175381200
2019-03-26,44.74435424804688,46.2031777720626,44.21496485832889,45.91093424315701,199202000
2019-03-27,45.146785736083984,45.45579539339186,44.68686243059442,45.21385765635462,119393600
2019-03-28,45.2066764831543,45.407892265522,44.92161896389378,45.26177049746181,83121600
2019-03-29,45.50130844116211,45.53245028041847,45.16355107046687,45.47256437732267,94256000
2019-04-01,45.8103141784668,45.91571028017791,45.12521941404788,45.90613014552957,111448000
2019-04-02,46.47625350952149,46.581653285633685,45.764808675909656,45.77438881230826,91062800
2019-04-03,46.79484176635742,47.07031543278642,46.26784294426612,46.29179876532304,93087200
2019-04-04,46.87628936767578,47.0391772671093,46.26545243450927,46.660697926775335,76457200
2019-04-05,47.19009399414063,47.21404981863245,46.93378056163148,47.058344269726845,74106400
2019-04-08,47.93268203735352,47.963820223892334,47.03199564527109,47.05115957437345,103526800
2019-04-09,47.78895950317383,48.59143221503495,47.72428169243538,47.98538705610313,143072800
2019-04-10,48.0572395324707,48.08598725216494,47.47275251901036,47.5925243281573,86781200
2019-04-11,47.65719985961914,48.14826498477151,47.53503393595788,48.112334905796246,83603200
2019-04-12,47.63804244995117,47.942263895762856,47.0008591463609,47.71709228965716,111042800
2019-04-15,47.72426986694336,47.87278938276906,47.43202638582388,47.568567990755454,70146400
2019-04-16,47.72906112670898,48.23689237657883,47.56377546194885,47.77936688973627,102785600
2019-04-17,48.65848922729492,48.71837512309767,47.575751207740645,47.79852498565726,115627200
2019-04-18,48.83336639404297,48.90283244109063,48.51237879500945,48.65610278532575,96783200
2019-04-22,48.99385070800781,49.09206445822056,48.46924965532697,48.586627331567456,77758000
2019-04-23,49.70051956176758,49.76519737602215,48.84295278569558,48.96991063821428,93292000
2019-04-24,49.62385559082031,49.940051258313886,49.597505647267056,49.6717635822411,70162400
2019-04-25,49.17351531982422,49.76758248967233,49.13518746237708,49.54480867165891,74172800
2019-04-26,48.93877410888672,49.1064539523288,48.41656699057117,49.0824981224886,74596400
2019-04-29,49.01303482055664,49.33881438691361,48.83337705209096,48.962729037121726,88818800
2019-04-30,48.06922149658203,48.72317460621088,47.695534005365545,48.64173064636029,186139600
2019-05-01,50.42873001098633,51.57614248143357,50.11971665689416,50.27542222183197,259309200
2019-05-02,50.10055541992188,50.938958236498166,49.856223516510624,50.26584113144174,127985200
2019-05-03,50.72336196899414,50.74492001774366,50.359254640038046,50.5173543078257,83569600
2019-05-06,49.94005584716797,50.02629170170755,48.747129571991984,48.93636743479356,129772400
2019-05-07,48.59381866455078,49.68613698164829,48.1075454107126,49.31724141689522,155054800
2019-05-08,48.60340118408203,49.18788822753808,48.32792747096506,48.36385755349484,105358000
2019-05-09,48.08120346069336,48.3111633261349,47.10865679131575,48.004547735448746,139634400
2019-05-10,47.41510009765625,47.81668168190276,46.354647468891045,47.47281327802477,164834800
2019-05-13,44.659366607666016,45.563517867734376,43.96923004047758,45.13789549139605,229722400
2019-05-14,45.366336822509766,45.61641996040873,44.58482197139578,44.825288079430855,146118800
2019-05-15,45.9097900390625,46.10937735396515,44.73150754829263,44.79162407678541,106178800
2019-05-16,45.707801818847656,46.28251571508548,45.40962250071928,45.66692301760151,132125600
2019-05-17,45.44809722900391,45.90498139483426,44.90945179277733,44.95033059336452,131516400
2019-05-20,44.02695083618164,44.32994056316762,43.351241475558346,44.13035319880749,154449200
2019-05-21,44.87097930908203,45.20763040826336,44.41409148108247,44.53913489044487,113459200
2019-05-22,43.952396392822266,44.656964020759766,43.89709021351947,44.40447386509313,118994400
2019-05-23,43.202144622802734,43.41375231638336,42.75728082669893,43.23580973331932,146118800
2019-05-24,43.036224365234375,43.79850157094258,42.95205975050922,43.33199668315135,94858800
2019-05-28,42.858280181884766,43.42578043331544,42.78133292314651,43.02420240973007,111792800
2019-05-29,42.65387344360352,43.12759190362458,42.32202908684004,42.42302439776346,113924800
2019-05-30,42.87510681152344,43.09873852563216,42.48314589027991,42.79094220795604,84873600
2019-05-31,42.09840393066406,42.800564536423366,42.07916620142415,42.37734183158862,108174400
2019-06-03,41.67277526855469,42.78372746053402,40.94416328950052,42.22584802449842,161584400
2019-06-04,43.19733428955078,43.24302344010268,41.96614891107454,42.187377304443125,123872000
2019-06-05,43.89468383789063,44.4838287660272,43.55803273828841,44.313096206729206,119093600
2019-06-06,44.53914642333984,44.59926296870455,43.80091348503437,44.02454894178689,90105200
2019-06-07,45.7246322631836,46.15025833239398,44.67139312932352,44.84933571376328,122737600
2019-06-10,46.30896759033203,46.97986647617852,46.07811849189876,46.12380764351111,104883600
2019-06-11,46.84519958496094,47.13135482633914,46.55423766350111,46.85722362360786,107731600
2019-06-12,46.69611740112305,47.12414681008803,46.50374376727745,46.63840421020281,73012800
2019-06-13,46.68648910522461,47.32131942516959,46.554235693369584,46.81874618630091,86698400
2019-06-14,46.34744644165039,46.55184046483752,45.76070845655376,46.061291139966194,75046000
2019-06-17,46.62397384643555,46.88127434494972,46.21037184436044,46.38591107699715,58676400
2019-06-18,47.72050094604492,48.162957727769786,46.941393062838486,47.14338372372743,106204000
2019-06-19,47.581031799316406,48.06437106719529,47.446371354072,48.01627490598919,84496800
2019-06-20,47.96337127685547,48.23990583198723,47.61950283613574,48.18219264543537,86056000
2019-06-21,47.79984664916992,48.29761319141733,47.64835184601269,47.80465699810761,191202400
2019-06-24,47.75176239013672,48.131699298772126,47.65317040065336,47.742141690604704,72881600
2019-06-25,47.0279541015625,47.915270874894674,46.96062022194022,47.71568358362693,84281200
2019-06-26,48.04513168334961,48.331286954258495,47.45599042106641,47.55698575152452,104270000
2019-06-27,48.03070831298828,48.47076179122166,47.98982950933453,48.16296175512954,83598800
2019-06-28,47.59305191040039,47.97298880338543,47.38384756946888,47.77580483254112,124442400
2019-07-01,48.465946197509766,49.1729171624725,48.24952449254186,48.85550012954159,109012000
2019-07-02,48.74969100952149,48.84587965023338,48.42025362948424,48.43227766822591,67740800
2019-07-03,49.15367889404297,49.16089258387397,48.74007688736449,48.881951013003054,45448000
